,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
1.0,0.19508129005409106,1.0203601806953988,-0.3855514948109245,0.8768254070453605,-1.3854658003793323,-0.045920386433572095,0.3019872970247212,0.03651787420297831,0.5791170328742743,-0.4235010580165748,-0.06566863039219739,0.0874109038454543
1.0,2.565954215607997,1.2716546466087635,-0.5935183284721948,1.5318415067198825,-1.2060386491045894,0.1765372972045306,-1.9425686454347755,-0.7833028442732657,-0.2790847306482945,-0.5745901763171019,0.03211369137818287,-0.16272446541631683
1.0,4.828442447090158,2.2582108203343094,-0.747867806080655,2.154335053324532,-1.141866955704311,-0.028038338404589514,-3.3095461737063085,-1.7911948155480337,-1.5434648191912457,-0.9330881104972377,-1.3099497789358094,-0.5814254302518541
1.0,7.006768126119892,3.0808701002893484,0.4422664392385173,2.2559426650198295,-1.1646409776783726,-1.6596952871213733,-2.9379834814687307,-2.325609641494139,-1.1344968040492125,-0.29485466937399757,-0.6391712005418363,-0.8249100598135786
1.0,6.102542816887384,3.0650692289407577,0.8715003304818503,1.8210822327038039,-1.0474908139708594,-2.381937877117512,-1.453784236172689,-1.446853000092396,-0.8483181674831884,0.15033371995701314,-1.412023144945384,-0.782952739510391
1.0,4.439407696076757,2.57487794291196,1.042068464153672,1.4856831649306603,-1.0150671804846105,-2.547307338977532,-0.33184693585849734,-0.8386139405828192,-0.46399775426658796,0.4578670350486914,-1.5690271906050621,-1.2512499618833366
1.0,1.2225642771967948,2.213970200242446,1.7760723460974959,1.810761866081774,-1.0856469049029844,-2.3317370348958875,-0.15849109825293958,-0.8542608414165818,0.06351582723047654,0.5662971239759327,-1.6043832361154549,-1.0686235676802482
1.0,-2.116325121594999,0.8699032754359991,2.3221060696296973,2.2341290167074557,-1.2494889056469192,-1.3532521584081987,-0.3125080944114087,-1.0687835899529845,0.42989151298889194,0.5756678852899073,-0.320236747094895,-0.7616242506139991
1.0,-0.22283202430752744,1.1399665810011657,-0.37015777851751075,0.2981335134431787,-0.7166188782775597,-0.3703280339640053,0.5482889939590985,-0.2338488193278637,0.2780298013419809,-0.31249416364677457,-0.07362904851657916,0.051166973190766164
1.0,-0.3785501941925296,0.6382727317176115,-0.21213030463145943,0.3926582603881537,-0.4729689008628326,-0.2897951853227048,0.2531899410850588,0.12832740352257174,0.022510929265818935,0.005711400999975345,0.01751797405088255,-0.08461587936449959
1.0,-0.3260428761444935,0.04466425188737304,-0.059671588734287205,0.4423520503543599,-0.27491063882865513,-0.1277651402307876,0.003566350114826058,0.32290678811449447,0.013150141864742233,0.11772446215976877,-0.1418961911417817,-0.018888842472573455
1.0,1.8363921232707672,-1.252458830389149,-0.6078580490341616,0.6796812229244017,-0.19220201459939104,0.5411785225616069,-0.9362480328342367,-0.5047278987767394,0.3819979940649948,-0.048597380527134075,0.3909912594494303,0.5187975790288418
1.0,2.1565495921702778,-1.259544585523495,-0.7670053934432816,0.5817773324045417,-0.2252157104799035,0.26013064541961956,-0.37035691316687047,-0.47772620013616834,0.079905120369323,0.012536161521369297,1.1257742740972352,-0.05093440908575461
1.0,1.4962028698736307,0.3597468870892846,-1.6348932082922498,0.21683014006452364,-0.4296952891895184,-0.0730561329511662,0.351318680891071,0.28833203650614453,-1.0748550189252868,-0.32287671057898215,0.5473780746773759,0.8955439035451211
1.0,-1.3447437468058583,0.2910912890564946,-1.8207405709455309,-0.13850655235355117,-0.5827773052024278,-0.12631704074825023,0.9477487701425998,0.9827105470083596,-0.5177140877086377,-0.4475829124364731,0.8855385371934169,1.1101511093904386
1.0,-4.6711123303974595,0.7681323674506175,-0.9792490807028168,1.2823901627431036,-0.950458775349168,0.8775165213954198,-0.4229591699418257,-0.9938354980290324,-1.765550874257827,-1.6495383827802836,-0.13750202111306364,0.2681307756925756
1.0,-0.31893962495289113,1.2708808553158428,-0.05558720033157503,-1.0299310836131552,0.12750445380009248,-0.11148012930796668,0.4365591920187254,-0.7926917512295705,0.09195443927972849,-0.24892420141317328,-0.010788125237143342,0.11833639909857567
1.0,-0.49054498659952,0.8440882747450198,0.0883162536568951,-0.9333156007808772,0.34786632885056085,-0.054651998723719876,0.184185721766092,-0.43161661048304584,-0.20283331691973838,0.07753981170076377,0.11945093992953967,-0.04917916445234617
1.0,-0.5705095570961306,0.516484333344695,0.1875485973391465,-0.8805930205648813,0.49748243475620174,0.00865223748656404,-0.004952927715566648,-0.22171108589989064,-0.32849964537701976,0.25976857457548225,0.14568578685426092,-0.10854257040121901
1.0,-0.08095160279099295,-0.8284815314835458,0.41769769208680896,-0.8817034795945207,0.869481170720625,0.29995046328394603,-0.4386434692522807,-0.11696959480853593,0.19897526301448373,-0.24738523222050396,-0.4370387287492239,0.36559399617504185
1.0,1.3129977236739898,-0.6094553563189574,1.2416872630522569,-0.8454784727090983,1.181678419823321,-0.48399519441282607,-0.7966094685982971,0.6297979506351561,-0.7390326206015617,-0.753389786559253,-0.21813894255633812,1.5176366435904804
1.0,1.7352409795177024,0.024600038184543774,1.456119553890635,-1.1998003754269186,1.3453059693984977,-1.480662840022215,-0.4401159939152531,1.2008198463442739,-0.05337450836215534,0.09243388232043531,-0.0531314879694973,1.2696952571717097
1.0,-0.031886197839397654,1.2488607112328374,1.3719933002946156,-1.0313423962677517,1.1858602561046516,-1.5720952644647663,-0.6984112824471034,1.5771741071245202,-0.8861758562759889,0.3860409149245939,-0.23269721813231728,1.8452525791308487
1.0,-2.5965715341284303,0.8237360699741112,1.6467277474189153,-0.45677860426449046,0.7247216285757059,-0.7584735113841765,-1.0232250084871994,0.49840942117347004,-1.0362312282940642,0.5223000195439149,0.5886659474373883,1.831960999897115
1.0,-0.25897842483722233,1.3292037268843593,0.055024261655975466,-0.9390211099936927,-0.14402116375844276,0.04767570340700798,0.4818147388236403,-0.663108377557223,0.14170316359384533,-0.2735434211603665,-0.02103392887587216,0.09551103178877998
1.0,-0.4407083359227676,0.8833232762834226,0.20654915783910702,-0.8373376421502957,0.08525022253400331,0.10791920388488009,0.21805041657423524,-0.28709090113145175,-0.16733245865750807,0.06729544518334857,0.11606527166428011,-0.07959940891630705
1.0,-0.5429148736315754,0.6361263947709296,0.2912588131433065,-0.7805154169269146,0.21178413405675628,0.14184167777418732,0.0717794606441584,-0.07934773176864927,-0.33929063102457346,0.25612242498470644,0.1926896600866382,-0.1767350607518747
1.0,-0.6647456316507135,0.36061029712522247,0.38950362103105446,-0.7147730394884051,0.34976497965312,0.18247112255296244,-0.09159678790038937,0.14829970157407177,-0.5343879848636606,0.4658519706800404,0.28143673870157787,-0.2853354329823964
1.0,-0.1549419935974996,-1.0181133820453006,0.722243132721773,-0.6297415788835912,0.6557226781026199,0.5930409698837059,-0.4663805397772205,0.15078262604114237,-0.22750601419859948,0.18426414541703864,-0.4342820052858037,0.18678532027382996
1.0,0.029952246132776618,-1.7356037190510007,0.9361875696052799,-0.5706338409351706,0.8665065713771399,0.6691613136658815,-0.6518526382177761,0.3619205706520689,-0.15414736889525033,-0.06997334045951774,-0.607726026190208,0.26014589374185804
1.0,-0.15575435108257263,-2.610682131647975,1.2680124423807435,-0.39897898128918863,1.0602418755552656,0.9657377594601249,-1.0046314584327767,0.4983088594849007,-0.3288323184325936,-0.005231266390800896,-0.6620791580181887,0.33729866280857457
1.0,-1.0403172435106285,-2.4660714153176095,1.5255815695357042,-0.256533185562795,1.0603111579015667,0.9667457831409049,-1.3486531422591317,0.7133563822628837,-0.9336507201101055,0.34179562841941,0.05402781465590507,-0.1510722368682724
1.0,-0.24291285197873158,1.3410681975639687,0.06390579828623015,-0.8839150983550143,-0.22134984026150617,0.068149687211892,0.49649591313328756,-0.6270616511513544,0.15999132629183066,-0.2838647102716844,-0.026437614846235292,0.09138977984642806
1.0,-0.4171267911160408,0.8953143930994742,0.2117757056697815,-0.7845450879230796,0.010760257703232795,0.12570622478458274,0.23308505750656305,-0.2474666261084436,-0.14572123531208364,0.057566539650239584,0.1074656324542145,-0.08336924825356203
1.0,-0.5222730572844084,0.6453016038894027,0.29830982763108227,-0.7265406303605181,0.13806607673442503,0.16064289915306415,0.08504456965027747,-0.038225032958638216,-0.3204138604518897,0.24838136635386346,0.18571152722194695,-0.1816949449377925
1.0,-0.12359091489897243,-0.6279100354753175,0.6059748018487511,-0.6491368779600912,0.45059854578035485,0.5317652974327953,-0.33200000039552163,0.005152320551437442,-0.041714595262208755,0.0515411086741799,-0.42856149553186357,0.22856621931054466
1.0,1.8601086673901972,-2.39624086524823,-0.6359673393232117,-0.4281607079555835,-0.18926723860398698,1.739897592997557,1.843676564871106,-2.0445483884220845,-0.7761071162357379,2.4006040386497465,-0.9128396172463228,0.774247385789617
1.0,2.2904026510938436,-2.8116961934457,-1.8026195433134808,-0.8148819879529273,-0.5347344462960176,2.2509754939918207,3.603624753521995,-2.619375561374095,-1.1668243250977683,4.53174245214728,-1.506602262324022,0.30643002135223185
1.0,1.1988849414443172,-3.1603450679026386,-0.36193002772810245,-0.21198683529115345,-0.10405073318230879,2.2030882771159424,1.7932616333339042,-1.9477195214917404,-1.5411435616373244,3.4127942374791838,-0.7341276815288332,0.5522297752296527
1.0,0.06526326333470171,-3.3180878279529846,0.13674117221415955,-0.04836980559966761,-0.011838652061344606,2.2414868845658016,1.6426252049279968,-1.7105244042723176,-2.0751914072482363,3.131544723738494,-0.04225548318592345,0.314742594679881
1.0,0.026441853691363305,1.5964366561538252,0.7966375512515033,-0.7808210740303666,-1.3853955782282008,1.0295595082757478,0.6478910681676641,0.0032722262988208652,0.3076368914534112,-0.3174399258056012,-0.03652362372325948,-0.053248549817818104
1.0,0.09637309519713806,0.6967723909543474,1.0161659882984475,-0.6849028135730187,-1.0706979906719123,1.230586579441192,0.29908850433704376,0.3341206299119363,0.2093588716543686,-0.17938457007406702,-0.19234526250442469,-0.0014102917616137336
1.0,0.7480117848644421,0.08799266712187367,1.1261508704819267,-0.6489513211752024,-0.8786043210820533,1.3086694664762362,-0.11449426442743815,0.4304440768535483,0.2951348305084185,-0.47240005466346213,-0.08823800062585879,-0.0228396720343995
1.0,2.0147836361706455,-0.3774146650949006,1.1684876117939849,-0.5000954360223785,-0.8299047726767652,1.2464040256380904,-0.2864224678432009,-0.011790505196186499,0.10383079531669796,-0.3821410557352719,0.3130169995472765,-0.4799976001444176
1.0,1.9835848555431699,0.7351224162345328,1.034631235035565,-0.64991541889977,-0.7249609224446196,0.7018440509757188,-0.23901360813749795,0.8051532822741903,-0.5014328713877527,-0.08168238395789701,-0.005077672878239022,0.17290948343645576
1.0,1.6293371934759275,0.7191011473862732,0.9279144347423832,-0.8072585742095408,-0.6635130188327801,0.6102985314406753,-0.06485884344669679,1.1693156062551142,-0.5317588143489875,0.01774988776232778,-0.3514874999914272,-0.07733469518235471
1.0,0.25484218599784353,0.6377767998057292,1.4420936509100046,-0.5620107263780716,-0.6476559008985553,0.6126391325222107,-0.11082960962382668,1.2609638113181116,-0.6014313125729157,0.22190850275366908,-0.6459919084134964,-0.04511175706772893
1.0,-1.6114189423637761,0.20977111740607832,1.7699020308798865,-0.1394574749222099,-0.717867326874534,1.2583772932183186,-0.5665046059486342,1.1100282424731602,-1.2620476873414102,0.30996983748803153,-0.36257066888679057,-0.23987976042224954
1.0,-0.10052498240015632,1.4458203733676749,0.3641578370150859,-0.6434546615765286,-0.8958960724835349,0.48524364594770414,0.5860103911410184,-0.2503951429649343,0.25872331917157304,-0.3111674975572931,-0.04112941848943077,0.014351967968043876
1.0,-0.07203986053593736,0.6275326649162939,0.5783439914202653,-0.5638381937003064,-0.5766740002217219,0.6218598037293342,0.21921077318208376,0.11689300249900622,0.1918282795415856,-0.19843266853356717,-0.14027037667896572,0.01686272415037683
1.0,0.9324033912916088,-0.22589178901535273,0.38573484456960105,-0.5303568259336041,-0.4026005410813193,0.9968959196384076,-0.7132752030781728,0.011666941354742943,0.6747768421749849,-0.30112626712542484,-0.24072034262361008,0.1356522619744285
1.0,2.613881937122906,-0.0019065336680810347,0.8559908835277604,-0.384191182649814,-0.3340235145087072,0.24374023601301076,-0.7898684823495639,-0.22896223174144806,-0.02132467472513922,-0.5432826290379897,0.595514691854292,-0.39040700591291544
1.0,2.8926668821670454,0.4173893135610052,0.9490733562708668,-0.5400360306843617,-0.2150609923402621,-0.2522992915694642,-0.3646323134748848,0.10604538472748826,-0.23786413689803562,-0.34282914806466086,0.2755090174542369,-0.5531543498791514
1.0,2.1770402411578256,0.6111197538653179,1.1460839189319032,-0.6533121828271106,-0.1737444039982216,-0.5981363483203607,0.019801764249930194,0.701480799604057,-0.215713252082786,-0.22328846769587546,0.1935686629842615,-0.14592732789305946
1.0,0.2633473701176823,-0.048513913878868144,1.5583627446417234,-0.5915199091449299,-0.29402935454347356,-0.39033231509489863,0.02918546575215169,0.7416505240410494,0.3116180930576728,-0.26425148109332314,0.7731605338900676,0.014651305260179869
1.0,-2.107092520094717,-0.014226512115313316,2.2876666093313496,0.2729466245796763,-0.30420933704439285,0.266201883258579,-0.8468202629972728,0.222809740319622,-0.24490695755471484,0.5503501942289137,0.10903026128832839,0.26432594078293464
1.0,0.3130624759271577,1.3663093323736222,0.19707682420350817,2.311351515244675,-3.575639806487157,0.6080888758039549,0.9505870492146671,1.399034237878852,0.7853929812971239,-0.4899465774898331,-0.19279676683665123,-0.22660538875476155
1.0,0.1201120299161077,0.8733650623698952,0.3607437534886262,2.421315055990942,-3.319030507814832,0.6718296815566231,0.6592081168113568,1.8186869085037547,0.4471770326827536,-0.1123947084301204,-0.04459801519818911,-0.41989990127977406
1.0,0.0188711981967643,0.6239679865829655,0.44529994924042526,2.4780674543948864,-3.1906368189728376,0.7053819299907804,0.5116983144674794,2.029206350373146,0.27450005418186113,0.0782862448900526,0.031914756837905275,-0.5178265264405253
1.0,-0.10012007506344156,0.3581499307207464,0.5407875730574301,2.5419420031264255,-3.058083562304158,0.7451019006560509,0.3540311041700388,2.2481227656246423,0.08564406285475896,0.2804993660625032,0.11815154078974706,-0.6226588497105408
1.0,-0.1350718363975143,-0.15738057936564057,0.6954384378809482,2.607041776541989,-2.879312237036457,0.88468130133069,0.11518455295189844,2.4536292048047907,0.0027032611050672,0.43450873335620455,0.04659599560582224,-0.6141805776792195
1.0,-0.19341478241106566,-0.6462463900879837,0.862958051680973,2.6910031244896437,-2.7234820930773833,1.0220292767733634,-0.07716874516171725,2.6659932842004284,-0.15462790276458088,0.6009533958858444,0.012309255393445729,-0.6414890900042216
1.0,-0.5054504336736879,-1.051369845373377,1.0855922230905566,2.831850177341483,-2.601300078758632,1.1528517742425384,-0.3034585174125603,2.885033914544365,-0.47909518331724626,0.856286996837825,0.17552824869970898,-0.7775634985922556
1.0,-0.8742265765975806,-1.3275676185263436,1.281580788775218,2.9649106166527788,-2.5387096597080263,1.2625089147336588,-0.4842075326844266,3.026701661788302,-0.781660571009826,1.0449353489254867,0.39758522426877313,-0.9094078653697966
1.0,-0.32606095699811016,0.9462800516671248,-0.8437890019744253,0.7543111875535697,-0.4537145426154885,-0.9391245751661688,0.5051399098749264,-0.3166426279749895,0.26322641590905405,-0.30589450638928123,-0.08698012626095006,0.08966513342251078
1.0,-0.49184637950488974,0.5253736896012925,-0.7035418682802229,0.8485520503894561,-0.23508554346045657,-0.8843026394862866,0.2564407475953454,0.041142617861738714,-0.025988351389255517,0.01638446695937333,0.040006168430243357,-0.07537993754952274
1.0,-0.5944468022364532,0.27415546503064253,-0.618068096839365,0.905909498857357,-0.10599756531049485,-0.850282844793966,0.10783405733231063,0.25289237243449797,-0.2001945553662905,0.20840046590113542,0.11734021817627958,-0.174045629712392
1.0,-0.6586795169603221,-0.1870866030518937,-0.48739917113473014,0.9580325036222701,0.0779957917281431,-0.7406569266163443,-0.16134765256439898,0.4428859236570373,-0.24882915211244927,0.3583003273068863,0.07760270287775545,-0.1691614637798018
1.0,-0.03849309482426298,-1.5779612945186516,-0.17520474280249704,0.9679371239685743,0.4434512130100948,-0.505370349591995,-0.5104232197851108,0.6155339148901071,0.2788718515242755,-0.2853621595326182,-0.5825774180670068,0.2545632915385872
1.0,0.9007328876382728,-2.700470939722823,-0.5265262233360738,0.8738056349742549,0.4579407578354203,-0.2936922106513046,0.22324126884087817,0.29583117244313833,0.483091419457019,-0.33977501394361515,-0.4967883661462097,0.38336797818756757
1.0,-1.0236008188112156,-1.6371791677110668,-1.508304027585269,0.2249284615370178,0.20464807542837893,-0.6573617212962698,0.9898501037181044,1.1944444775157372,0.746786827670951,-0.10822767508615129,-0.001469935838882491,-0.44228875234350773
1.0,-3.3364978218360997,-1.6893555460124534,-0.8341356441593837,0.9950452052269755,-0.12084842850125103,0.04760246702160568,-0.4511912123170838,0.4341281840570273,0.22611764917752394,-0.44976781044423736,0.8389935854352756,0.42835593333738126
1.0,-0.28438940100964377,1.2074361212293543,-0.26543806372244383,-0.3903005013794406,-0.21592000210939785,-0.3061911396190027,0.4916252566768965,-0.5783457515169106,0.18494121343252382,-0.29179976238477157,-0.045855796642680045,0.10246934306786694
1.0,-0.3039993933072904,0.42187896822973336,-0.04876504550509899,-0.293192195104199,0.08393010846932572,-0.13286153329823214,0.11624097093800619,-0.2512065480479921,0.05621220297779977,-0.06915475278805687,-0.143980451947499,0.10378790746382223
1.0,0.41437874573004824,-0.3127282796105573,-0.4278031734095666,-0.22058348318167717,0.13313021734132502,0.40963216176996464,-0.6343088177550341,-0.5298096029479061,0.35851945913634325,0.3210854225567829,-0.26447020894213863,0.22807147246393303
1.0,2.0027694609293256,-0.8056390608668333,-1.5020506776843527,-0.18129988018792106,-0.050228529805563554,1.0985105903280994,-1.9081017570596066,-1.2512206350590482,1.0470328770961346,1.253930970266092,-0.2260409365865781,-0.044954956751223095
1.0,1.488117232385887,-0.21229731158368303,-2.2896885145872607,-0.695008637045317,-0.060348703755647964,0.7589963030064012,-0.6752254198461775,-0.5909690503433513,0.7696291364047086,1.6055040066505581,-0.518886840976547,-0.6748493780060751
1.0,0.9504577387982208,0.0656438755932686,-2.583183803234898,-1.081810468586123,-0.12664414564834478,0.49232277800609514,0.18272371868511836,-0.03817587402450943,0.47835802067684197,1.6854062013131086,-1.0885667214377217,-0.683696143562015
1.0,-1.2862441446500428,-0.018510277139264772,-1.9033980312953567,-0.992063138166198,-0.15592042745578025,0.3782498733198805,0.6010999575494973,0.2782513954395902,0.2532105155548215,1.2652247217249695,-0.9439527009567305,-0.6694404116524868
1.0,-3.661274224601911,-0.09206359691470944,-0.620659115764238,0.014220071806289536,-0.29819691361039524,0.780128035176121,-0.11697870506300242,-0.6625600486400517,-0.5886020446907249,0.6350860138007961,-0.8382200625689749,-0.28499630617358773
1.0,-0.26295222733852136,1.2446208228423943,-0.15182754332559992,-0.4869261035080108,-0.28121426461093124,-0.17118191122746884,0.4979855792739096,-0.5478794149437447,0.18405420512617324,-0.28779450031660525,-0.04041193353627938,0.08959117143668337
1.0,-0.43457292433321704,0.776027711766503,0.0023923104436957086,-0.38775396482433233,-0.0452039776696115,-0.10278151892520072,0.22233077205767246,-0.1723436660388015,-0.1077350968955579,0.04918266897961065,0.07916797186972499,-0.072540035517766
1.0,-0.13820285467913693,-0.15102908100816087,0.20743191713387796,-0.36440373257547753,0.23144492549244197,0.07819391805300144,-0.08440797941693515,0.0037257262384942816,0.1449545577457937,-0.1872967251087613,-0.2870063858893598,0.1578008230145025
1.0,1.132505525427229,-1.166542925650266,0.09779047900501096,-0.3149317496875745,0.3562411983071071,0.29566865272225684,-0.2618652550755518,-0.32659369550271206,0.378373317214347,-0.36528612802080207,-0.34137000586344585,0.1467949671372915
1.0,2.1608655061304822,0.9531762224595599,-0.9370714019520732,-0.8705184215556537,0.3809888272972119,-0.589304103186545,-0.40578462034190865,0.954801392932163,-0.7480766225066058,-0.2994187099882313,0.04885785398970593,1.004934453414269
1.0,0.9840953561451251,1.2486140138359143,-1.0749783609065686,-1.1636691288132481,0.32436232861671144,-0.8601770076565063,0.38861000104644355,1.2573602012452245,-0.554504903351425,-0.3986303635173193,-0.5220516060617142,0.22543131509745185
