,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
1.0,0.17769459541559604,0.9726320160992953,0.8018642903616345,-0.2582863236645432,0.2656100051014314,-1.042245602083552,-0.11950376847518293,0.09232977622910568,-0.32999302937640906,0.05715528093301431,0.44914337822399436,0.0948778802767629
1.0,0.22673780187565631,0.5581492717343136,0.8475744369240986,-0.24599065736011372,0.3132528872901708,-0.956991770954543,-0.07797280235155421,0.00275605938877215,-0.256869058283206,0.06403019182664399,0.22251940651736696,0.04514787692533493
1.0,-0.21739339202998362,-0.12659383431098103,0.9710296190408146,-0.15147387945481036,-0.20466454715956803,-0.7062289253111022,0.24163626576885314,-0.3390926301917278,0.11788650314787194,0.005784399487357031,0.10697242085747742,0.4210014080458572
1.0,-1.2771355959840853,-0.6955477699904079,1.6705480169191893,0.07485848227033037,-1.1892265984335473,-0.1570343972042356,0.16823863510015352,-0.6753388080817411,0.4291914297877186,0.8165118656555829,0.22355125268866458,0.09580973789304069
1.0,-1.5332548477855592,-0.030393196531368783,3.6261453668662154,0.515833213844909,-2.204158357244628,0.6461386155847847,-1.0997627266773962,0.11758573691067067,1.0877985014625569,3.2514301841054536,-0.06039406330399716,-0.6832430936450893
1.0,-1.0453617022087942,0.28192592445934767,4.55706542799136,0.5796957151716656,-2.6864873058909473,1.0578005771974441,-1.79351645038198,0.12371604049009485,0.43531354943851586,4.1558856239976,-0.4509203992679403,-1.6625549438973375
1.0,0.31094163359009436,-0.5043828844866777,3.829452184249902,0.6059308082712739,-1.8564201574871377,0.5699106920019285,-1.1513169836309782,-0.0883728843600326,0.42504703460037907,2.3065607993923027,-0.6247500933460732,-0.6864978792028883
1.0,2.279296543050322,-1.1004188792125449,3.566581948335738,1.1063733342297837,-1.4743575096802188,-0.11286205452087958,-0.41100605215127084,0.33664670921213635,1.118197454091364,1.835622793899061,-1.102778121641581,-0.8947916415023689
1.0,-0.6100683159459167,3.673000596887401,2.7903574882402635,0.5954374938288095,-3.486070994079026,-0.09223372449885345,-0.407114055898425,-0.15749249239951993,0.9042902401695595,2.931673117495476,-0.6122617456353032,-1.0392238088205092
1.0,0.8033868297497573,0.8324203982242493,-2.4797621713692712,2.087877560417367,-0.4588119284965388,2.592659993879124,-1.578926224279961,0.4778527470441506,-0.2390309918456245,0.11771730323317069,0.11196776805734276,0.19319868072840607
1.0,0.8819498709247849,0.4883954457533733,-2.39425725297229,2.109530690968448,-0.35454242869328195,2.68296641136841,-1.6295525710438952,0.4718337915561578,-0.2509478531417076,0.09405581161501742,-0.059168075701877355,0.13458779536545767
1.0,0.9225938373525892,0.3159395382394409,-2.3513798809544975,2.1210102295977515,-0.3031023026761179,2.727693022353903,-1.653888563073792,0.46894586066368904,-0.2565698111832493,0.08150427379203311,-0.1471514209288097,0.1047750929614337
1.0,0.9881453543517643,0.09578494870735828,-2.291816313749677,2.142108234726516,-0.24012646817836966,2.7773254584601723,-1.6801135782282661,0.47214005583071594,-0.25987393169918926,0.05828635887319451,-0.26659881383093603,0.06533655354523206
1.0,1.0370522522257106,-0.19907384857895677,-2.2655900082676856,2.1598111591288696,-0.23142546408788936,2.8167871815355565,-1.613484866335817,0.399724344565775,-0.18378964511952386,0.05992193515500607,-0.46041807581248956,0.031377005636924866
1.0,0.7999625838132919,-1.030733267138238,-2.4654552999941797,2.195636325203628,-0.5209496404046191,2.855133816629524,-1.066841614543208,-0.06352714758029653,0.11453518689439139,0.00020384841290797568,-0.763883205589705,0.044210999826996646
1.0,0.9695295536893277,-1.7982172892118164,-2.260753201325567,2.4316993712572925,-0.5728149440033119,2.7986111042727586,-0.8216137807421123,0.05350866455790817,0.23674350558983917,-0.24387064435115421,-1.2961115948701798,0.10015825955955458
1.0,1.5233376724384107,-2.366737590406574,-2.0732476741325265,2.5605435119436746,-0.46358862872692236,2.8074782184188454,-0.7701077872157325,0.057080821376496414,0.36513974403804245,-0.37728441005865077,-1.8307497022991452,-0.1527832487103974
1.0,0.15385747863723062,1.6109804589553651,-3.8831139341844003,2.051897753848703,-2.297538906081217,2.147046418619381,0.3500172934720453,-0.8150045954931184,0.12795499638003685,0.11334118479427827,-0.8845852319584208,0.2641991999488716
1.0,0.13887111966176574,0.9218906391243049,0.34067023606961155,0.8475260280056021,0.2554315524490849,-1.0527966596771787,-0.5786514244253109,-0.16287298862813596,-0.5245840357867942,0.1359430382814476,0.38353494257648846,0.159482587563556
1.0,-0.29708534969697026,-0.06621399905053689,0.142653319406817,0.8501088777225358,-0.13037479732640322,-0.9094804339545027,-0.0034230273511210514,-0.8639140937405615,-0.22050307225937152,0.1178225766269459,0.16299972609494964,0.27407157600850485
1.0,-2.4049286716440736,-0.539868168158423,-0.6828153116918814,0.8450152482095649,0.6641620727739793,-1.1215924956858958,-0.06477790457415152,-0.7568447886778886,1.3619599349909692,-0.16783626681934918,-0.5895808530907111,-1.3333572876841844
1.0,-5.1420226900841035,-1.5232712029667017,-0.9004916665723682,1.0355405838084408,0.3281177105058859,-0.9447371743577059,-0.07062508962156779,0.11441415146434139,2.018514798779856,-0.7658904358981162,0.20489658216252424,-1.5321328045000513
1.0,-4.560539852707972,-0.8096907093462018,-0.7036982017253371,0.7123548690546034,0.5737307334411786,-0.5812969734017327,-0.8038061126272104,0.3767561617748148,0.23836816674062916,-1.1453301452512306,-0.3144324366249672,-0.6629720941511102
1.0,-3.425508646711264,-1.1147152758681131,0.03411324650848514,0.8492931363946808,-0.4351101545469744,-0.2905046841931715,-0.6393997020862161,0.08592162102437681,-0.710773068082264,-0.39226496874296535,-0.24111272155560942,-0.44543197606068513
1.0,-1.0282062883677245,-1.0982977097852569,0.7809883604046576,1.2633916739288895,-0.6718280778104846,-0.3349095756726152,-0.6027267503494983,0.13864885148629044,-0.64507052936866,-0.12867210630274217,-0.555685570345547,0.22482640971087278
1.0,1.9297252072344628,-1.4578254752912434,0.9310835302831352,1.7785649288440837,-0.4603220696518033,-0.926384139707235,-0.0374911145570383,0.20673289858000551,0.05277525888609727,-0.2278936513814136,-0.43308042694469695,-0.14102192606895653
1.0,-2.1813378704006685,2.806425864715235,-0.60845870846791,1.1596372107173967,-1.735949906577488,-1.130729173106598,0.19784494940379127,-0.11313636662005112,0.21248135523228256,-0.23916328152757355,-0.665618006153945,-0.24571005425645176
1.0,0.21835211182258987,0.9801054170106351,0.5286068861134892,-0.02849107484084012,0.20409466829866155,-0.7774081524304755,-0.24755089233918612,0.10828654303019936,-0.3321523429225849,0.06668146278199853,0.42878607958574666,0.10854574120446639
1.0,0.29709885235084593,0.6298241604183582,0.6157218403159676,-0.007066136928514098,0.31117256607469107,-0.6849469895258631,-0.30022320411872877,0.10211217795371136,-0.344632343233637,0.043275369743740535,0.25695302188090635,0.04934432888084423
1.0,0.20905217923529804,0.14550269962094836,0.5355985739875757,-0.010316172982597436,0.18172147698762048,-0.6543205718447416,-0.010188775834225075,-0.16521757836088324,-0.11794111472028762,0.10192387026639506,-0.04554882932956519,0.05852680260834384
1.0,-0.6865851996778326,-1.0116124262872794,0.23084105001239952,-0.08505684039996139,-0.352382856496657,-0.44601264343352776,0.6638793584087576,-1.2500741866855274,0.2515836986777867,0.09093970174215919,0.11414631837332788,0.4164327469356507
1.0,-1.7613354713523601,-1.7231532753874355,0.25762493887459514,0.14817907954497608,-0.8394679713524933,-0.41941143845118706,0.7991051201866894,-0.14590119202410473,-0.15659648122183176,-0.03680746523680311,0.11311163420435139,0.8225047315376939
1.0,-1.414132023696839,-1.8156977767807432,-0.12082022095044576,-0.5312249891718797,-0.371465187778948,-0.318227807370037,0.29370556078542215,-0.2916019548500031,-1.332206672872564,0.4624157230083544,0.6302535377618143,1.1733487657958876
1.0,1.1161395617474565,-1.8854773089886272,0.6017487652783797,0.2757964816506566,-0.850188160079419,-0.565796610982239,0.3596413705109923,0.14290521604270162,-0.38107148097160476,0.9461618665658339,0.9846062712595225,0.44593508001813503
1.0,3.0664180280666455,-2.2364237014366957,1.1628053590879324,1.292309347450829,-1.2244563976780796,-1.1614123515033148,0.9832934288776211,0.9100640211700813,0.9513045372876088,0.7285626152488588,0.6410697711129429,-0.6648794191422956
1.0,-0.32590390260920077,2.697751996929407,-0.3304276108285173,0.1857511504191248,-1.9327594549553808,-1.0921749104358462,0.778715397771342,-0.06953896582191009,0.11547110509548854,0.44731492967140485,0.15309290893621993,0.1674507307264616
1.0,-0.11639097271341375,0.7973724775283956,-0.10907261001039444,1.1410631460589837,0.26395887090694187,-0.8140219420227017,-0.6563782095768368,-0.3145870850142827,-0.1271199018284636,0.15245254514296794,0.33786707858374254,0.07589791516175988
1.0,-2.488636863499166,0.6083379929325691,-0.10572864948782569,1.3910806445170618,0.9344069226350791,-0.4567195912993837,-1.2438614175473002,-0.08735738092819399,1.968037460467703,-0.9497489034376716,0.09065512083007159,0.059318694184842265
1.0,-4.655237707292617,0.8316061931947497,0.11046154810535778,1.658870378662342,1.3171429380334763,0.012202059574192443,-1.957383350077661,0.5523855937375548,3.189867618839491,-2.157893580600772,-0.19643756500682788,1.3049113079432517
1.0,-6.70621126699851,0.7281894693251144,1.3349624893218395,1.8419375873206,0.40893033145567936,0.7746328174215539,-2.98311474025618,1.303440956654863,3.0660343253534554,-1.4903359936331855,0.2324235521457449,1.161150840127211
1.0,-5.772710601771396,0.5430742422377458,1.7112822931814198,1.6077215860814997,-0.2003058152806109,0.9808721510031887,-3.0244867489205935,1.1948591788473175,1.3363769375275298,-0.6271915466156539,0.027487728486245925,1.7663208114712603
1.0,-4.149165404955145,0.1804387809898848,1.7533787811865906,1.4689082221488499,-0.5321803781616965,0.8847364354804964,-2.7709111814044287,1.1036455268401335,0.18164238805893032,0.07318151143664803,0.14044869115585798,2.1847964129855595
1.0,-1.0455772204186207,-0.041475504431349876,2.1830051464862272,1.9750323262252358,-0.9963754278943475,0.5745288001906818,-2.2228745771977168,1.0228043817589685,0.25378937654643446,0.5175118959904729,0.22257479910902705,2.054775795902076
1.0,2.1018843726108267,-0.7312082241754193,2.1722300277151865,2.5876782779564773,-1.1962783069111405,-0.16018388965848304,-1.1958938349092727,1.0016044397684092,0.8349042334396751,0.5597954951252654,0.537799665269558,0.9916864076768299
1.0,-2.7397177043980308,3.949922334994763,1.394808095268287,2.9603121398165015,-0.5875648666863169,0.9949258373577182,1.0223809347803878,0.5063061009587118,0.5898124770896322,0.5481514596911908,0.2741085807316458,1.7173873271829163
1.0,0.31150117245106673,0.9304129511608239,-0.02298247378009738,0.4651784952622855,0.1004070117850139,-0.21783880710920916,-0.531321600958361,0.13470475701194506,-0.34367296077240406,0.08541330678478341,0.36169300556255235,0.12836480131303357
1.0,0.3674956746878039,0.5580616743727168,0.03528834338799536,0.4791977443582555,0.1680385820715471,-0.13126723953342292,-0.5280804043973413,0.07888468072087419,-0.3036486969431269,0.08088657218652234,0.17188384206804036,0.0775391475075693
1.0,0.26284329493726155,0.11094231260601153,-0.034010971577709714,0.48426792524921225,0.05673690230715782,-0.1083177507315245,-0.2704969951821516,-0.14381836718775645,-0.14699452941559932,0.1165086687713146,-0.10627673579784402,0.09521356450444951
1.0,-1.886508732073392,-0.9979602013477361,-1.0470172851637713,0.5265245623248235,0.25126792121754027,-0.23653351837886255,0.22021886291010978,-0.2193082731420898,1.263057528345978,-0.036315441612156725,0.04053585143374426,-0.7213771300331212
1.0,-2.168365749460051,-1.1895822251014778,-1.110770340434251,0.4386325179380796,0.2893297448163131,-0.1461018202254038,-0.05869822394069228,0.188761851659627,0.6408158729274643,-0.11198205849924397,0.5179064107409795,-0.9750646608288258
1.0,-1.3390457899633386,-0.3211178264248035,-1.1482114791308091,0.0700883284215535,0.9652635073701737,-0.05971140580962233,-0.8404633118510345,0.24008368664359986,-0.7112740374281538,-0.9145229015634443,0.1283736931320436,-1.0626014865147873
1.0,1.5799390043412553,-0.5414162906754267,-1.1770945040955922,-0.02444867657189208,0.9663736508034224,-0.21866553539304712,-0.7877747330707267,-0.2706462920184688,-1.413898439684168,-0.47971632044112783,0.15305826137122636,-1.2777022938947724
1.0,4.776283143867417,-0.2824953228664406,-0.4559219499658103,1.2871291184984086,0.8693106914190422,-0.7673503362139137,-0.08314470505571074,0.5780572639697827,0.48483887970607903,-2.353649397134896,0.7051649247703659,-0.13759395485488757
1.0,0.5076783461524657,3.94668794314836,-1.8422483759195154,0.39802771102668066,-0.26479549094647037,-0.8303052221497979,-0.08447680494217251,0.06206033885142577,-0.04954601085391698,-1.5963897075048623,-0.15661372739251792,-0.3972163045077018
1.0,0.42721293021894935,0.9721786539939212,0.38522477911374786,-0.9940877472193732,0.05935487822480199,0.1292386103747476,0.02608182825588874,0.5522164026042061,-0.04389451005232714,-0.02762399253279216,0.42303080664377607,0.036566255270694605
1.0,0.49977857848493723,0.6549540130909363,0.4640016349393133,-0.9740557237641095,0.1553285130943422,0.21248025840003784,-0.020404404808517785,0.5465985488443598,-0.05484963696716516,-0.049513620825621975,0.26476874505082326,-0.01756913900368005
1.0,0.5234980509788354,0.4132358958423681,0.48453560966266257,-0.9681125024131244,0.17521682506762654,0.25846783588859445,0.015557071803954891,0.4857084403173464,-0.006486277917726963,-0.04076367305349567,0.12260137721342058,-0.04476353667854313
1.0,0.015244033586190524,-0.6452962539275084,0.12229957846432485,-1.0026315390689402,-0.3440446417353896,0.3769313816171596,0.8091897487600013,-0.4004963282677321,0.4838704363158909,-0.021996731937644964,-0.09262018335170999,0.03902075542559765
1.0,-1.3058832292333578,-0.8258581236743661,0.9817182292434956,-0.9723213375592206,-0.8150289948151682,1.044766153412866,0.2914163721623793,-0.851784926511852,0.1486882293148603,-1.0325155418752432,-0.7707854373754545,-0.4324564201433288
1.0,-1.6365585367313442,-0.7325162062601986,1.4828297436865348,-1.2805918104617475,-0.9475912566007572,1.5664864788846624,-0.5193263148398184,-0.8656363344413507,-0.4173060737043327,0.10670329616380844,-0.8438294980898734,-0.5060262190204095
1.0,0.17813749527094863,-0.1305081562173388,1.9516418935378073,-1.1309069778832879,-0.4375884072559029,1.5355446957830055,-1.1148115462743768,-0.6147061394129218,-0.6048804178578372,-0.32738269942801423,-1.765661743578892,-0.7719574629540261
1.0,2.679221498176369,-0.5092865479261045,1.9872467237408962,-0.4471650589260585,-0.38527085987972615,0.8004975422913778,-0.5277347561419717,0.17217807784787398,0.3567260296422335,-0.6383625861723602,-1.6780898255257783,-1.2421178552531398
1.0,-0.22790038002547117,3.8335382169744037,0.603089288693081,-1.088556950864853,-1.7060818749615019,0.5801597896988117,-0.2063479154946845,-0.41591245877445343,0.02781468624853392,-0.4120959757376141,-1.530637006456778,-1.020905499365805
1.0,0.36446357349624814,0.987170498341614,0.501213474507151,-0.8447338407932916,0.10674579318633744,-0.1681890315516477,0.006886184445753078,0.44584450948885945,-0.10852628444181875,-0.008795836066598395,0.436716198169519,0.05109804921423283
1.0,0.44353409526317467,0.6519340209265255,0.5852922234602536,-0.8224391400157247,0.207681138261126,-0.0815190417002929,-0.041376252128012644,0.44109274850653885,-0.11942783307143554,-0.03318460504004634,0.26817670194466636,-0.006361327873054019
1.0,0.48795420501920467,0.4708033100671503,0.6309867394078587,-0.8095691295662365,0.26143332446865786,-0.03550501513229082,-0.06639017019630787,0.4389886286598569,-0.12484121619513963,-0.047276217962947675,0.17503803232719406,-0.037814127601174516
1.0,0.5488061788871355,0.25236986634175834,0.6888477854572228,-0.7906273245731578,0.32506781001525853,0.01594453835535718,-0.09422833007354807,0.4403338153476727,-0.12930293781953014,-0.06809345045934072,0.05957235497758108,-0.0763504818073055
